mmsi;imo;name;callsign;length;width;type;date_min;date_max
257945780;-99;SANTANA;-99;17;5;;2018-05-13;2018-05-13
257945780;-99;SANTANA;-99;17;5;;2018-05-14;2018-05-14
257945780;-99;SANTANA;-99;17;5;;2018-05-15;2018-05-15
257945780;-99;SANTANA;-99;17;5;;2018-05-16;2018-05-16
257945780;-99;SANTANA;-99;17;5;;2018-05-17;2018-05-27
257945780;-99;SANTANA;-99;17;5;;2018-05-28;2018-05-31
257945780;-99;SANTANA;-99;17;5;;2018-06-01;2018-06-01
257945780;-99;SANTANA;-99;17;5;;2018-06-02;2018-06-02
257945780;-99;SANTANA;-99;17;5;;2018-06-03;2018-06-03
257945780;-99;SANTANA;-99;17;5;;2018-06-04;2018-06-04
257945780;-99;SANTANA;-99;17;5;;2018-06-05;2018-06-05
257945780;-99;SANTANA;-99;17;5;;2018-06-06;2018-06-06
257945780;-99;SANTANA;-99;17;5;;2018-06-07;2018-06-07
257945780;-99;SANTANA;-99;17;5;;2018-06-08;2018-06-08
257945780;-99;SANTANA;-99;17;5;;2018-06-09;2018-06-09
257945780;-99;SANTANA;-99;17;5;;2018-06-10;2018-06-11
257945780;-99;SANTANA;-99;17;5;;2018-06-12;2018-06-12
257945780;-99;SANTANA;-99;17;5;;2018-06-13;2018-06-13
257945780;-99;SANTANA;-99;17;5;;2018-06-14;2018-06-23
257945780;-99;SANTANA;-99;17;5;;2018-06-24;2018-06-24
257945780;-99;SANTANA;-99;17;5;;2018-06-25;2018-06-25
257945780;-99;SANTANA;-99;17;5;;2018-06-26;2018-06-26
257945780;-99;SANTANA;-99;17;5;;2018-06-27;2018-06-27
257945780;-99;SANTANA;-99;17;5;;2018-06-28;2018-06-28
257945780;-99;SANTANA;-99;17;5;;2018-06-29;2018-06-29
257945780;-99;SANTANA;-99;17;5;;2018-06-30;2018-06-30
257945780;-99;SANTANA;-99;17;5;;2018-07-01;2018-07-01
257945780;-99;SANTANA;-99;17;5;;2018-07-02;2018-07-02
257945780;-99;SANTANA;-99;17;5;;2018-07-03;2018-07-03
257945780;-99;SANTANA;-99;17;5;;2018-07-04;2018-07-04
257945780;-99;SANTANA;-99;17;5;;2018-07-05;2018-07-28
257945780;-99;SANTANA;-99;17;5;;2018-07-29;2018-07-30
257945780;-99;SANTANA;-99;17;5;;2018-07-31;2019-08-02
257945780;-99;SANTANA;-99;17;5;;2019-08-03;2019-08-05
257945780;-99;SANTANA;-99;17;5;;2019-08-06;2019-09-06
257945780;-99;SANTANA;-99;17;5;;2019-09-07;2019-09-07
257946000;9621974;LIAFJORD;LCOV;64;14;30.0;2018-02-22;2018-02-22
257951000;9140944;SILVER BERGEN;LAHO6;98;16;70.0;2018-02-16;2018-02-16
257954000;9616163;OCEAN RESPONSE;LCSF;75;18;51.0;2018-02-25;2018-02-25
257962000;9140932;SAMSKIP ARCTIC;LAHP6;98;16;70.0;2018-05-05;2018-05-05
257963000;9643013;FUGLOYFJORD;LCVG;34;10;30.0;2019-01-25;2019-01-25
257964600;0;LOS 127;LG 9750;15;5;50.0;2018-01-01;2018-01-01
257964900;1310720;RESCUE UNI;LF5005;0;0;51.0;2018-01-01;2018-12-31
257964900;0;RESCUE UNI;LF5005;12;4;51.0;2019-01-01;2019-01-01
257967700;0;SAS VIRGO;LG9675;15;10;53.0;2019-09-02;2019-09-02
257967700;0;SAS VIRGO;LG9675;15;10;90.0;2019-09-03;2019-09-03
257968600;0;ORION;LG9760;14;12;70.0;2019-02-03;2019-08-06
257968600;0;ORION;LG9760;14;12;31.0;2019-08-07;2019-08-07
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2018-01-01;2019-03-07
257970000;9246152;XANTHIA;LAUR5;147;22;84.0;2019-03-08;2019-03-28
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2019-03-29;2019-04-03
257970000;9246152;XANTHIA;LAUR5;147;22;83.0;2019-04-04;2019-05-04
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2019-05-05;2019-08-23
257970000;9246152;XANTHIA;LAUR5;147;22;84.0;2019-08-24;2019-08-27
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2019-08-28;2019-09-07
257970000;9246152;XANTHIA;LAUR5;147;22;84.0;2019-09-08;2019-09-22
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2019-09-23;2019-10-29
257970000;9246152;XANTHIA;LAUR5;147;22;83.0;2019-10-30;2019-12-07
257970000;9246152;XANTHIA;LAUR5;147;22;89.0;2019-12-08;2019-12-20
257970000;9246152;XANTHIA;LAUR5;147;22;84.0;2019-12-21;2019-12-21
257971000;6902808;TORVANG;LDYV;30;10;79.0;2018-01-01;2018-01-01
257973000;9619373;SEVEN VIKING;LCPX;107;25;90.0;2018-02-26;2018-02-26
257976500;0;SJONGLOER;LFEP;19;4;30.0;2018-02-22;2018-02-22
257982000;9731250;NORMAND SKUDE;LNVA;87;20;70.0;2018-02-20;2019-10-31
257982000;9731250;NORMAND SKUDE;LNVA;87;20;51.0;2019-11-01;2019-11-02
257982000;9731250;NORMAND SKUDE;LNVA;87;20;70.0;2019-11-03;2019-11-03
257986900;0;AMB RYGERSTRIL;LMVY;20;5;69.0;2018-09-25;2018-09-25
257987900;0;DR.RIIBER;LMVB;16;5;58.0;2018-03-21;2018-03-21
257991800;0;HUSVAER;LF5313;11;4;30.0;2018-05-10;2018-05-10
257993600;0;VIKNAFJORD;LG9820;11;4;30.0;2018-01-01;2018-01-01
257996000;9639115;MARTIN H;LCWK;68;13;70.0;2018-02-08;2018-02-08
257996900;0;SKARSFJORD;LF5531;13;6;30.0;2018-05-08;2018-05-08
257997000;9710919;KVANNOY;LKUF;78;16;30.0;2018-02-28;2019-09-11
257997000;9710919;KVANNOY;LKUF;78;16;70.0;2019-09-12;2019-09-30
257997000;9710919;KVANNOY;LKUF;78;16;30.0;2019-10-01;2019-10-14
257997000;9710919;KVANNOY;LKUF;78;16;20.0;2019-10-15;2019-10-15
257999000;9640449;HELENE H II;LCWN;68;12;70.0;2018-02-26;2019-01-17
257999000;9640449;HELENE H;LCWN;69;13;70.0;2019-01-18;2019-01-18
257999123;0;-99;-99;0;0;;2018-04-05;2018-04-05
257999123;0;-99;-99;0;0;;2018-04-06;2018-04-06
257999123;0;-99;-99;0;0;;2018-04-07;2018-04-07
257999123;0;-99;-99;0;0;;2018-04-08;2018-04-08
257999123;0;-99;-99;0;0;;2018-04-09;2018-04-09
257999349;0;PER-AIS300;-99;24;20;80.0;2018-01-01;2018-01-01
257999489;0;KSX-200ET;0;50;14;;2018-03-19;2018-03-19
257999489;0;KSX-200ET;0;50;14;;2018-03-20;2018-03-20
257999489;0;KSX-200ET;0;50;14;;2018-03-21;2018-03-21
258008200;0;HPB3;LBBE;10;4;55.0;2018-01-05;2019-01-07
258008200;0;HPB 3;LBBE;10;4;55.0;2019-01-08;2019-01-08
258009500;0;FJORD VIKING;LNFF;18;8;40.0;2019-05-22;2019-05-22
258010000;9107277;EGER;LGTH;80;40;90.0;2018-03-05;2018-03-05
258015500;9099389;TEINESKJAER;LNGY;23;7;30.0;2018-01-13;2018-01-13
258027000;9632571;RO FJELL;LCTO;87;16;70.0;2018-01-01;2018-01-01
258031000;9295787;ARTIC FJORD;LMPG;60;14;70.0;2018-01-03;2019-09-05
258031000;9295787;AQUA FJORD;LMPG;60;14;79.0;2019-09-06;2019-09-06
258032200;0;KVARVEN;JWCG;15;4;0.0;2019-08-12;2019-08-12
258032920;0;STOERKA;LE8862;11;4;3.0;2018-01-12;2018-01-12
258033200;0;NORDNES;JWCH;15;4;0.0;2019-08-12;2019-08-12
258036000;6620814;STORMFUGLEN;LIWS;42;8;30.0;2018-01-01;2018-01-01
258041000;8602012;BONA SEA;LCAW;74;12;7.0;2018-02-18;2019-07-31
258041000;8602012;BONA SEA;LCAW;74;12;70.0;2019-08-01;2019-08-01
258043000;5262263;TONNY;LLKH;48;8;77.0;2018-01-19;2019-04-27
258043000;5262263;TONNY;LLKH;48;8;79.0;2019-04-28;2019-04-28
258044000;6721034;HORDAFOR III;LLVC;50;9;30.0;2018-01-03;2019-03-14
258044000;6721034;HORDAFOR III;LLVC;50;9;80.0;2019-03-15;2019-03-15
258044500;5150977;HINDHOLMEN;LECS;0;0;60.0;2019-04-13;2019-04-13
258046000;9724130;YTTEROEY;LKZS;49;12;90.0;2019-08-24;2019-08-24
258051000;8505472;ARCTIC OPILIO;LFAZ;56;12;30.0;2018-03-07;2018-03-07
258052000;92940903;SUNDEROEY;LMJP;56;14;30.0;2018-03-01;2019-01-10
258052000;9294903;SUNDEROEY;LMJP;56;14;30.0;2019-01-11;2019-01-11
258053000;9743801;OYTIND;LHIX;70;12;70.0;2018-09-10;2019-05-15
258053000;9743801;RONJA TIND;LHIX;70;12;70.0;2019-05-16;2019-05-16
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;90.0;2018-02-21;2019-07-31
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;52.0;2019-08-01;2019-10-18
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;90.0;2019-10-19;2019-10-19
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;52.0;2019-10-20;2019-11-25
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;85.0;2019-11-26;2019-11-26
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;90.0;2019-11-27;2019-12-03
258060000;9424728;OLYMPIC ZEUS;LAUR;94;23;70.0;2019-12-04;2019-12-04
258062000;8420725;FALKSUND;LIKJ;75;11;70.0;2018-01-05;2018-01-05
258071000;8416853;MORTEN EINAR;JWQU;68;12;30.0;2018-05-28;2018-05-28
258072000;9544425;BOA JARL;LDSE;91;22;52.0;2018-01-18;2019-12-27
258072000;9544425;BOA JARL;LDSE;91;22;31.0;2019-12-28;2019-12-28
258072500;0;OYVAKT;-99;25;6;44.0;2018-01-01;2018-01-01
258073000;0;RESCUE HARALD V;LMLG;20;6;51.0;2018-07-13;2018-07-13
258075000;9734989;SPAR APUS;LATT7;200;32;70.0;2018-03-06;2018-03-06
258078000;0;FROYSTEIN;LLJD;18;6;30.0;2018-01-01;2018-01-01
258082000;9360051;BB WORKER;LNSA;37;14;52.0;2018-01-17;2018-01-17
258083000;9647112;ORFJORD;LDAA;35;10;30.0;2018-02-02;2018-02-02
258086000;8816572;SENIOR;LAQD;63;12;30.0;2018-02-25;2018-02-25
258088000;9438963;BRAGE;LARN;24;8;40.0;2018-03-05;2018-03-05
258088500;0;YANKEE V;LK3244;26;12;33.0;2018-02-08;2018-02-08
258089000;5008679;KARM HANNAH;LCUG;38;8;79.0;2019-09-19;2019-09-19
258090000;9153018;KYSTBUNKER;LAJC;42;8;83.0;2018-01-03;2018-01-03
258091000;7407697;HORDAFOR 4;LDCM;65;10;70.0;2018-01-04;2018-01-04
258098000;9396995;SKARHOLMEN;LIKQ;37;9;30.0;2018-02-14;2018-02-14
258099000;5169617;KVITUNGEN;LGPZ;47;7;30.0;2018-12-14;2018-12-14
258104000;6930544;NORDKABEL;LGRY;41;8;33.0;2018-12-01;2018-12-01
258107000;9745768;OLYMPIC DELTA;JWOH3;92;20;90.0;2018-06-26;2018-06-26
258112620;0;LADY BE GOOD;LDID;18;5;37.0;2019-08-28;2019-08-28
258113000;5339248;STATSRAAD LEHMKUHL;LDRG;85;13;36.0;2018-07-02;2018-07-02
258117000;9269099;STRIL POSEIDON;LMDC;91;18;51.0;2018-01-24;2018-01-24
258117001;0;DC STRIL POS;LMDC;8;4;51.0;2018-01-26;2018-01-26
258126000;5310905;SANDNES;LCFB;73;11;60.0;2019-03-02;2019-03-02
258129000;7406825;LEROW STAR;LEGD;70;12;70.0;2018-01-01;2018-01-01
258130000;9264491;TYRVING;LLVH;27;9;49.0;2019-02-07;2019-02-07
258132000;9703679;SIEM PRIDE;LDPH;89;19;9.0;2018-01-12;2018-01-12
258134000;7334113;FALKUNGEN;LNXR;24;6;52.0;2018-01-09;2018-01-09
258135320;0;LOS DOS;LL7506;50;13;37.0;2018-01-24;2018-01-24
258137500;0;ANNE MERETE;LK9829;10;4;34.0;2019-08-23;2019-08-23
258138000;850683000;GERDA MARIE;LAUP;65;13;30.0;2018-01-23;2018-01-23
258142000;9205720;SKANDI NEPTUNE;LASG5;104;24;90.0;2018-09-18;2018-09-18
258146320;0;SKYDANCER;LKOS;23;6;36.0;2018-03-04;2018-03-04
258147000;9029047;LISE-BEATE;LLYL;35;8;30.0;2019-04-24;2019-04-24
258150000;7382641;VILLA;JXNW;43;10;90.0;2018-01-23;2019-04-19
258150000;7382641;VILLA;JXNW;43;10;70.0;2019-04-20;2019-04-20
258152000;9523548;NORDSTRAUM;LAWE7;119;19;82.0;2018-02-26;2019-03-04
258152000;9523548;NORDSTRAUM;LAWE7;119;19;80.0;2019-03-05;2019-10-12
258152000;9523548;NORDSTRAUM;LAWE7;119;19;82.0;2019-10-13;2019-10-15
258152000;9523548;NORDSTRAUM;LAWE7;119;19;80.0;2019-10-16;2019-11-27
258152000;9523548;NORDSTRAUM;LAWE7;119;19;82.0;2019-11-28;2019-12-25
258152000;9523548;NORDSTRAUM;LAWE7;119;19;80.0;2019-12-26;2019-12-26
258153000;9361770;NORMAND FERKING;LNVS;90;22;90.0;2018-03-30;2019-08-22
258153000;9361770;NORMAND FERKING;LNVS;90;22;52.0;2019-08-23;2019-09-25
258153000;9361770;NORMAND FERKING;LNVS;90;22;70.0;2019-09-26;2019-12-12
258153000;9361770;NORMAND FERKING;LNVS;90;22;52.0;2019-12-13;2019-12-13
258157000;9434060;SPITSBERGEN;LFEK;97;19;60.0;2018-01-02;2018-12-31
258157000;9434060;SPITSBERGEN;LFEK;101;19;60.0;2019-01-01;2019-01-01
258168000;9017202;BULK CARRIER;LDVE;74;12;70.0;2018-01-22;2019-01-22
258168000;9017202;BULK CARRIER;LDVE3;74;12;70.0;2019-01-23;2019-04-16
258168000;9017202;BULK CARRIER;LDVE3;74;12;71.0;2019-04-17;2019-04-25
258168000;9017202;BULK CARRIER;LDVE3;74;12;79.0;2019-04-26;2019-04-26
258170000;9422213;TROMS CASTOR;LALC;85;20;90.0;2019-05-24;2019-05-28
258170000;9422213;TROMS CASTOR;LALC;85;20;70.0;2019-05-29;2019-10-27
258170000;9422213;TROMS CASTOR;LALC;85;20;90.0;2019-10-28;2019-10-28
258173000;5336753;NORTUG;LMDM;28;7;31.0;2018-05-27;2018-05-27
258174000;9718703;LEINEBRIS;LCIK;58;13;30.0;2018-01-23;2019-08-13
258174000;9718703;LEINEBRIS;LCIK;58;13;20.0;2019-08-14;2019-08-14
258177000;9257448;LADEJARL;LLVI;35;10;40.0;2018-01-01;2018-01-01
258179000;9760665;MULTI SAFETY;LDLX;26;11;90.0;2018-02-15;2018-02-15
258180000;5142853;BOTRANS;LMJR;49;8;75.0;2018-06-05;2018-06-05
258186000;8520795;LANGENES;JXJU;57;12;30.0;2018-03-08;2018-03-08
258188000;8414829;STADT AARDAL;JWPM;30;9;52.0;2018-03-14;2018-03-14
258189000;8414817;STADT SLOEVAAG;JWPO;30;9;52.0;2018-01-11;2018-01-11
258193000;8321125;SEALICEHUNTER1;LDUN;40;10;99.0;2019-08-18;2019-08-18
258198000;5367673;POLARTUG;JXBO;25;7;52.0;2018-02-02;2018-02-02
258208000;6930520;ELEKTRON 2;LFWW;78;14;70.0;2018-02-19;2019-11-26
258208000;6930520;ELEKTRON 2;LFWW;78;14;71.0;2019-11-27;2019-11-27
258208260;0;HAVFISKEN;LA2575;14;4;0.0;2018-01-01;2018-01-01
258210000;8019344;GANN;LLNV;108;16;65.0;2018-01-31;2018-01-31
258215000;9725421;VIKING SEA;LAWP7;228;34;69.0;2018-06-15;2018-06-15
258217000;9307891;KROSSFJORD;LMPZ;62;13;99.0;2018-02-22;2018-02-22
258217500;0;RESCUE MAERSK;LF4193;5;1;20.0;2018-01-15;2018-01-15
258225000;8007107;ELIESER6;LEYV;40;7;70.0;2018-02-23;2019-02-15
258225000;8007107;ELIESER 6;LEYV;39;8;70.0;2019-02-16;2019-02-16
258228000;9485875;SLETTHOLMEN;LAVF;35;9;30.0;2018-02-12;2018-02-12
258230500;0;EMILIE;LG2871;15;5;34.0;2018-03-02;2018-03-02
258235500;0;RESCUE HORN FLYER;LCLA;17;4;51.0;2018-01-01;2018-01-01
258236000;7638351;RV LANCE;LGKI;61;13;79.0;2018-04-17;2018-04-17
258238000;9251901;NORDFISK;LLVK;64;13;30.0;2018-05-22;2018-05-22
258244000;7922233;ACC MOSBY;LJIT;47;10;30.0;2018-06-18;2019-01-04
258244000;7922233;ACC MOSBY;LJIT;56;10;30.0;2019-01-05;2019-01-05
258245000;9386380;EDDA FLORA;LAJW3;95;20;90.0;2018-06-08;2018-06-08
258247000;8615291;BAARAGUTT;JXPQ;44;9;99.0;2019-02-08;2019-02-08
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-14;2018-01-14
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-15;2018-01-15
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-16;2018-01-16
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-17;2018-01-24
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-25;2018-01-25
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-01-26;2018-03-03
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-03-04;2018-03-14
258247424;9281621;MAGNARSON;LMBX;38;0;;2018-03-15;2018-03-15
258248000;9417830;SKANDI BERGEN;LFFE;87;21;52.0;2018-02-21;2018-02-21
258249820;0;ORION;LA3840;6;2;37.0;2018-03-30;2018-03-30
258250000;7013862;BRUDANES;LLMA;50;8;;2018-01-09;2018-01-09
258250000;7013862;BRUDANES;LLMA;50;8;;2018-01-10;2018-04-09
258250000;7013862;BRUDANES;LLMA;50;8;;2018-04-10;2018-04-10
258250000;7013862;BRUDANES;LLMA;50;8;;2018-04-11;2018-06-09
258250000;7013862;BRUDANES;LLMA;50;8;;2018-06-10;2018-06-10
258250000;7013862;BRUDANES;LLMA;50;8;;2018-06-11;2018-06-11
258253000;8112574;MS FOLLA 2;LLPD;52;12;70.0;2018-03-20;2018-03-20
258258500;0;RESCUE STORMBULL;LDLN;17;6;51.0;2018-04-14;2018-04-14
258260000;7042291;TORNADO;LEYJ;50;10;79.0;2018-02-19;2018-02-19
258262000;6824434;KETLIN;LMRJ;48;10;30.0;2018-03-05;2019-08-11
258262000;6824434;KETLIN;LMRJ;54;10;30.0;2019-08-12;2019-08-12
258263000;8224470;NSO CRUSADER;LDXX;72;14;;2018-01-14;2018-01-14
258265000;8710778;NORDERVEG;LGWK;75;14;30.0;2018-12-01;2018-12-01
258266750;0;VASOYGUTT;LG9173;11;4;30.0;2018-01-16;2018-01-16
258268000;9370070;SIDDIS SAILOR;LNVG;85;20;70.0;2018-03-20;2019-03-24
258268000;9370070;SIDDIS SAILOR;LNVG;85;20;90.0;2019-03-25;2019-03-26
258268000;9370070;SIDDIS SAILOR;LNVG;85;20;70.0;2019-03-27;2019-03-27
258269500;0;NAUTILUS MAXI;LM5881;48;19;33.0;2018-03-26;2019-09-21
258269500;0;NAUTILUS MAXI;LM5881;48;19;38.0;2019-09-22;2019-09-22
258274000;6815720;POLYNYA;LAIZ;41;8;79.0;2019-05-03;2019-05-03
258276500;0;RESCUE UNI HELGELAND;LF4260;13;4;51.0;2018-06-20;2018-06-20
258280000;5192872;KARM FROYA;JWWR;37;7;79.0;2019-08-22;2019-08-22
258283000;8406157;NAUTILUS BALDER;LDYZ;35;10;52.0;2018-03-26;2019-09-10
258283000;8406157;NAUTILUS BALDER;LDYZ;35;10;31.0;2019-09-11;2019-09-21
258283000;8406157;NAUTILUS BALDER;LDYZ;35;10;52.0;2019-09-22;2019-09-22
258283000;8406157;NAUTILUS BALDER;LDYZ;35;10;31.0;2019-09-23;2019-09-23
258293000;8616099;EIDHOLM;HNWA;69;12;70.0;2018-01-19;2019-01-03
258293000;8616099;MV EIDHOLM;LNWA;69;12;70.0;2019-01-04;2019-01-04
258295000;9132038;HAGLAND BONA;LAVM7;88;13;70.0;2018-01-01;2019-01-01
258295000;9132038;VESTLAND;LAVM7;88;13;70.0;2019-01-02;2019-01-02
258301000;5009673;ODDOEY;LKPP;0;0;70.0;2018-05-31;2018-05-31
258303000;8506828;SJOBRIS;JWSG;69;12;30.0;2018-03-12;2018-03-12
258305500;0;LOS 118;LEZQ;17;6;50.0;2018-09-09;2018-09-09
258306000;5338505;TROMSBAS;LAWQ;68;12;30.0;2019-11-16;2019-11-16
258307000;0;KRISTINA K;LG3440;11;4;30.0;2018-04-24;2018-04-24
258308000;9281645;BIRKELAND;LMWI;69;14;30.0;2018-03-06;2018-03-06
258310000;9321603;BERGEN STAR;LNVH;90;17;89.0;2018-01-27;2019-01-29
258310000;9321603;BERGEN STAR;LNVH;90;16;89.0;2019-01-30;2019-01-30
258315000;6514895;FALKVIK;LFNA;51;9;70.0;2019-11-01;2019-11-28
258315000;6514895;FALKVIK;LFNA;51;9;77.0;2019-11-29;2019-11-29
258318000;7432290;MAX MAMMUT;LDJC;28;8;52.0;2018-01-03;2018-01-03
258319000;8022913;DELFIN;LMTR;35;9;30.0;2018-12-20;2018-12-20
258321000;5289247;SJOKURS;LAVN;81;13;70.0;2018-05-06;2018-05-06
258323000;9371531;YTTEROYNINGEN;LNXL;50;14;69.0;2018-01-01;2018-12-31
258323000;9371531;YTTEROYNINGEN;LNXL;48;16;69.0;2019-01-01;2019-01-01
258323730;0;TRINITA;LA6359;8;0;;2018-04-07;2018-04-07
258323730;0;TRINITA;LA6359;8;0;;2018-04-08;2018-04-08
258324000;9244154;BUEFJORD;LLND;32;8;30.0;2018-01-05;2018-01-05
258326000;8700993;GULLAAS;LAMS;67;12;70.0;2018-01-13;2018-01-13
258327000;8304787;HEDDA;LNEV;44;8;12.0;2018-05-25;2019-11-01
258327000;8304787;HEDDA;LNEV;44;8;19.0;2019-11-02;2019-11-02
258330500;9534860;KORSFJORD;LDTG;122;16;60.0;2018-01-01;2018-01-01
258334000;6620797;FRANTSEN JUNIOR;LJDR;52;8;30.0;2018-02-26;2018-02-26
258340000;7503594;SVEAFJORD;LCNI;59;11;70.0;2018-01-05;2018-01-05
258342000;9371361;GUNNERUS;LNVZ;31;8;90.0;2018-01-01;2019-04-10
258342000;9371361;GUNNERUS;LNVZ;36;8;90.0;2019-04-11;2019-04-11
258346000;9751729;MELKOEY;LCEB;27;8;40.0;2019-08-27;2019-08-27
258349000;9429766;JERNOY;LAVD;29;9;40.0;2018-09-24;2018-09-24
258351000;8015855;KELTIC;LJSL;43;8;30.0;2018-03-03;2019-01-05
258351000;8015855;KORALEN;LJSL;43;8;30.0;2019-01-06;2019-01-06
258354000;9244166;ENDRE DYROY;LLNU;64;13;;2018-02-28;2018-03-03
258354000;9244166;ENDRE DYROY;LLNU;64;13;;2018-03-04;2018-03-04
258354500;0;ROBIN S;3YCF;16;5;;2018-12-26;2018-12-26
258354500;0;ROBIN S;3YCF;16;5;;2018-12-27;2018-12-27
258356000;9340738;HALSVIK I;LDXU;66;13;70.0;2018-01-04;2018-01-04
258357000;8416889;FJORDKABEL;LNSH;38;10;33.0;2018-06-17;2018-06-17
258360000;6920111;NORDSTAR;LHXV;75;12;30.0;2018-01-14;2018-01-14
258365984;0;NOTBAS;LIYG;12;8;30.0;2019-08-10;2019-08-10
258373000;5071729;CHRISTIAN RADICH;LJLM;63;10;0.0;2019-04-06;2019-04-06
258375000;9267596;RO CHIEF;LLVU;53;12;70.0;2018-01-17;2018-01-17
258381000;8512102;VESTVIKING;JXAM;63;12;30.0;2018-02-25;2018-02-25
258382000;8505434;SVENSGAM;JXAY;61;12;30.0;2018-02-03;2019-01-12
258382000;8505434;OYGARDEN;JXAY;61;12;30.0;2019-01-13;2019-01-13
258383000;9410612;BB SERVER;LAJE;37;14;52.0;2018-04-06;2018-04-06
258392000;7002318;TORNES;LFCL;61;10;70.0;2018-01-01;2018-01-01
258396000;8714279;BOA FRIGG;LAMP;33;10;52.0;2019-03-27;2019-03-27
258403000;9306914;VIKING AVANT;LMSZ;92;20;70.0;2018-07-17;2019-08-25
258403000;9306914;VIKING AVANT;LMSZ;92;20;90.0;2019-08-26;2019-08-26
258407000;7638519;SILVER FIRDA;LGNY3;63;11;70.0;2018-02-07;2018-02-07
258410000;9230036;HERMES;LLOP;55;13;30.0;2018-03-05;2018-03-05
258412000;6926622;GAMBLER;LELC;70;10;30.0;2018-01-10;2019-11-16
258412000;7975198;GAMBLER;LELC;69;10;30.0;2019-11-17;2019-11-17
258422000;7424762;URTER;LCJC;59;12;52.0;2018-09-11;2018-09-11
258425000;9505273;FISKESKJER;LDXH;75;16;30.0;2018-02-28;2018-02-28
258430000;9257591;NORSEL;LMFQ3;96;14;81.0;2018-02-18;2018-02-18
258434000;7325564;VARGOEY;LMEU;55;11;70.0;2018-01-01;2018-01-01
258435000;7369027;TERNESKJAER;LMXY;54;11;70.0;2018-02-01;2018-02-01
258439000;7030793;FALKAAS;JWRS;50;10;70.0;2018-07-01;2019-01-11
258439000;7030793;CANLILL;JWRS;50;10;70.0;2019-01-12;2019-01-12
258445000;6903034;HAVGLOETT;LJUL;56;10;70.0;2018-01-01;2018-01-01
258446000;6904935;TORVAAG;LAJB;48;8;79.0;2018-01-01;2019-01-24
258446000;6904935;TORVAAG;LAJB;49;8;79.0;2019-01-25;2019-01-25
258461000;8702422;NIDAROE;LNUO;67;12;75.0;2019-04-04;2019-04-04
258464000;9255036;CHRISTINE;-99;0;0;70.0;2019-01-10;2019-01-10
258465000;9233258;TROLLFJORD;LLVT;136;22;60.0;2018-01-02;2018-01-02
258467000;9439022;TROMS POLLUX;LAZR;85;20;70.0;2018-04-19;2018-04-19
258470000;9288978;SEGLA;LLZL;36;8;30.0;2018-02-10;2018-02-10
258471000;9696022;FANOEYVAAG;LCRO;28;8;30.0;2018-02-15;2018-02-15
258472000;9260885;HAALOGALAND;LLVZ;88;14;60.0;2018-09-13;2018-09-13
258476000;9255995;LANGSUND;LLPM;44;10;70.0;2018-01-09;2019-05-08
258476000;9255995;LANGSUND;LLPM;58;10;70.0;2019-05-09;2019-05-09
258477000;5424562;LOFOTEN;LIXN;88;14;60.0;2018-01-01;2018-01-01
258478000;8019368;VESTERAALEN;LLZY;108;16;60.0;2018-01-01;2018-01-01
258483000;9188972;FROYANES SENIOR;LAYK;46;10;30.0;2018-03-19;2018-03-19
258487000;9772448;OYSTRAND;LDQO;85;16;70.0;2018-05-30;2019-01-15
258487000;9772448;RONJA STRAND;LDQO;85;16;70.0;2019-01-16;2019-01-16
258489000;9793674;STEINAR OLAISEN;LDZY;80;16;70.0;2018-04-07;2018-04-07
258500000;9040429;RICHARD WITH;LGWH;122;20;69.0;2018-01-01;2018-01-01
258501000;7817270;BERGHOLM;LHYH;38;8;99.0;2019-02-11;2019-08-22
258501000;7817270;BERGHOLM;LHYH;38;8;30.0;2019-08-23;2019-08-23
258505000;9254898;VOLDA;LLPN;87;16;60.0;2019-12-19;2019-12-19
258507000;0;LOS 099;LANK;17;6;50.0;2018-01-01;2018-01-01
258511210;0;TERNE;LG4882;11;3;33.0;2018-04-11;2018-04-11
258516910;0;BAATSMAN3;LG4540;14;6;30.0;2018-04-16;2018-12-31
258516910;0;URFLU;LG4540;14;6;30.0;2019-01-01;2019-01-01
258517000;8899665;G.M. DANNEVIG;LINW;27;7;33.0;2018-04-05;2018-04-05
258522000;670063800;RINGASKJAER;LCCX;40;7;79.0;2018-01-02;2018-01-02
258523000;9062934;KRISTINE BONNEVIE;LGWS;56;12;30.0;2018-03-22;2019-05-01
